Date;Check;Article;Count;Cost
25.09.2017;IT010014972;0102478;1;506
25.09.2017;IT010014972;0102723;1;459
25.09.2017;IT010014973;0105734;1;577
25.09.2017;IT010014974;0105735;1;1961
25.09.2017;IT010014974;0105755;1;577
25.09.2017;IT010014975;0105757;1;2619
25.09.2017;IT010014976;0105759;1;1003
25.09.2017;IT010014977;0110141;2;2179
25.09.2017;IT010014977;0102440;1;9592
25.09.2017;IT010014978;0102444;1;5984
25.09.2017;IT010014978;0102327;1;2144
25.09.2017;IT010014979;0102328;1;2179
25.09.2017;IT010014980;0102329;1;2179
25.09.2017;IT010014980;0101329;1;8273
25.09.2017;IT010014980;0100595;1;1525
25.09.2017;IT010014981;0100597;2;2921
25.09.2017;IT010014982;0102377;1;47944
25.09.2017;IT010014982;0102378;1;47944
25.09.2017;IT010014982;0102398;1;47944
25.09.2017;IT010014982;0102478;1;506
25.09.2017;IT010014983;0102491;1;1357
25.09.2017;IT010014983;0102492;1;1406
25.09.2017;IT010014983;0102493;1;1406
25.09.2017;IT010014984;0102549;1;506
25.09.2017;IT010014985;0102584;1;1902
25.09.2017;IT010014985;0102722;1;1406
25.09.2017;IT010014986;0102723;1;459
25.09.2017;IT010014987;0105747;1;763
25.09.2017;IT010014988;0110140;1;391
25.09.2017;IT010014988;0110142;1;1416
25.09.2017;IT010014989;0110143;1;2179
25.09.2017;IT010014989;0110144;1;1634
25.09.2017;IT010014990;0110145;1;2887
25.09.2017;IT010014990;0101326;2;6757
25.09.2017;IT010014991;0101330;1;6529
25.09.2017;IT010014991;0101336;1;14473
25.09.2017;IT010014992;0100634;1;2390
25.09.2017;IT010014992;0100636;1;6529
25.09.2017;IT010014992;0101028;1;2267
25.09.2017;IT010014993;0101041;1;1961
25.09.2017;IT010014993;0101041;1;1961
25.09.2017;IT010014994;0105734;1;577
25.09.2017;IT010014994;0105735;1;1961
25.09.2017;IT010014995;0105736;1;2619
25.09.2017;IT010014995;0105743;1;544
25.09.2017;IT010014996;0100595;1;1525
25.09.2017;IT010014997;0102342;1;1372
25.09.2017;IT010014997;0102493;2;1406
25.09.2017;IT010014998;0102584;1;1902
26.09.2017;IT010014999;0100595;1;1525
26.09.2017;IT010015000;0100597;2;2921
26.09.2017;IT010015000;0101041;2;1961
26.09.2017;IT010015000;0102377;1;47944
26.09.2017;IT010015001;0102390;1;48047
26.09.2017;IT010015002;0105734;1;577
26.09.2017;IT010015002;0105735;1;1961
26.09.2017;IT010015003;0105755;1;577
26.09.2017;IT010015003;0105757;1;2619
26.09.2017;IT010015004;0105759;1;1003
26.09.2017;IT010015005;0110145;1;2887
26.09.2017;IT010015005;0110496;1;1308
26.09.2017;IT010015006;0100595;1;1525
26.09.2017;IT010015006;0101041;1;1961
26.09.2017;IT010015007;0102309;1;2169
26.09.2017;IT010015008;0102311;1;2506
26.09.2017;IT010015008;0102312;1;4131
26.09.2017;IT010015009;0102313;1;2506
26.09.2017;IT010015009;0101326;1;6757
26.09.2017;IT010015010;0101329;1;8273
26.09.2017;IT010015011;0101330;1;6529
26.09.2017;IT010015011;0111514;1;26160
26.09.2017;IT010015011;0102491;1;1357
26.09.2017;IT010015011;0102492;1;1406
26.09.2017;IT010015012;0102493;1;1406
26.09.2017;IT010015013;0102548;1;48047
26.09.2017;IT010015013;0102549;1;506
26.09.2017;IT010015014;0102721;1;1357
26.09.2017;IT010015015;0102722;1;1406
26.09.2017;IT010015015;0102723;1;459
26.09.2017;IT010015015;0103152;1;8611
26.09.2017;IT010015016;0102492;1;1406
26.09.2017;IT010015016;0102493;1;1406
26.09.2017;IT010015016;0100595;1;1525
26.09.2017;IT010015016;0100597;1;2921
26.09.2017;IT010015017;0100598;1;1252
26.09.2017;IT010015018;0100649;1;1089
26.09.2017;IT010015018;0101041;1;1961
26.09.2017;IT010015019;0102396;1;47944
26.09.2017;IT010015020;0102479;1;506
26.09.2017;IT010015020;0105736;1;2619
26.09.2017;IT010015021;0105755;1;577
26.09.2017;IT010015021;0105757;1;2619
26.09.2017;IT010015022;0105759;1;1003
26.09.2017;IT010015022;0109013;1;1089
26.09.2017;IT010015023;0102378;1;47944
26.09.2017;IT010015023;0105757;1;2619
26.09.2017;IT010015024;0100649;2;1089
26.09.2017;IT010015025;0105735;2;1961
26.09.2017;IT010015025;0105755;2;577
26.09.2017;IT010015025;0101329;1;8273
26.09.2017;IT010015026;0101330;1;6529
26.09.2017;IT010015026;0101336;1;14473
26.09.2017;IT010015027;0101339;1;5829
26.09.2017;IT010015027;0102416;1;5428
26.09.2017;IT010015027;0102421;1;5463
26.09.2017;IT010015028;0102436;1;3891
26.09.2017;IT010015029;0102438;1;3891
26.09.2017;IT010015029;0102439;1;16241
26.09.2017;IT010015029;0102440;1;9592
26.09.2017;IT010015030;0102442;1;2989
26.09.2017;IT010015030;0102444;1;5984
26.09.2017;IT010015030;0102446;1;2989
26.09.2017;IT010015030;0102447;1;2989
26.09.2017;IT010015031;0102453;1;9123
26.09.2017;IT010015031;0102454;1;5984
26.09.2017;IT010015032;0102459;1;5428
26.09.2017;IT010015032;0102460;1;5428
26.09.2017;IT010015033;0102461;1;2370
26.09.2017;IT010015034;0102465;1;5428
26.09.2017;IT010015034;0102474;1;23969
26.09.2017;IT010015035;0111512;1;4327
26.09.2017;IT010015035;0111515;1;1319
26.09.2017;IT010015036;0102391;1;48047
26.09.2017;IT010015036;0102396;1;47944
26.09.2017;IT010015036;0102397;1;47944
26.09.2017;IT010015037;0102398;1;47944
26.09.2017;IT010015037;0102478;1;506
26.09.2017;IT010015037;0102479;1;506
26.09.2017;IT010015037;0102481;1;1902
26.09.2017;IT010015038;0102485;1;459
26.09.2017;IT010015039;0102489;1;1357
26.09.2017;IT010015039;0102310;1;2169
26.09.2017;IT010015040;0102332;1;2179
26.09.2017;IT010015041;0102334;2;2506
26.09.2017;IT010015041;0102335;1;2179
26.09.2017;IT010015042;0101332;1;12523
26.09.2017;IT010015043;0101339;1;5829
26.09.2017;IT010015043;0102440;1;9592
26.09.2017;IT010015044;0102444;1;5984
26.09.2017;IT010015044;0102454;2;5984
26.09.2017;IT010015045;0102461;1;2370
26.09.2017;IT010015046;0102467;1;3158
26.09.2017;IT010015046;0102306;1;2169
26.09.2017;IT010015047;0102308;1;2169
27.09.2017;IT010015047;0101326;1;6757
27.09.2017;IT010015047;0101339;1;5829
27.09.2017;IT010015048;0111513;1;2976
27.09.2017;IT010015049;0101326;1;6757
27.09.2017;IT010015049;0101332;1;12523
27.09.2017;IT010015050;0101336;1;14473
27.09.2017;IT010015051;0101337;1;8652
27.09.2017;IT010015051;0102492;1;1406
27.09.2017;IT010015052;0100592;1;4904
27.09.2017;IT010015052;0100597;2;2921
27.09.2017;IT010015053;0101041;1;1961
27.09.2017;IT010015053;0102482;1;1902
27.09.2017;IT010015054;0102484;1;1902
27.09.2017;IT010015054;0105755;1;577
27.09.2017;IT010015055;0105757;1;2619
27.09.2017;IT010015056;0105759;1;1003
27.09.2017;IT010015057;0109013;1;1089
27.09.2017;IT010015057;0110142;1;1416
27.09.2017;IT010015058;0102338;2;2169
27.09.2017;IT010015058;0101330;1;6529
27.09.2017;IT010015058;0101326;1;6757
27.09.2017;IT010015058;0101336;1;14473
27.09.2017;IT010015059;0101332;2;12523
27.09.2017;IT010015060;0101337;1;8652
27.09.2017;IT010015060;0102416;1;5428
27.09.2017;IT010015061;0102421;2;5463
27.09.2017;IT010015061;0102427;1;5463
27.09.2017;IT010015061;0102436;1;3891
27.09.2017;IT010015062;0102437;1;2989
27.09.2017;IT010015063;0102442;1;2989
27.09.2017;IT010015063;0102447;2;2989
27.09.2017;IT010015063;0102448;1;2989
27.09.2017;IT010015064;0102459;1;5428
27.09.2017;IT010015064;0102460;1;5428
27.09.2017;IT010015065;0102465;1;5428
27.09.2017;IT010015066;0102467;1;3158
27.09.2017;IT010015066;0102474;1;23969
27.09.2017;IT010015066;0102416;1;5428
27.09.2017;IT010015067;0102436;1;3891
27.09.2017;IT010015067;0102439;1;16241
27.09.2017;IT010015067;0102442;1;2989
27.09.2017;IT010015068;0102447;1;2989
27.09.2017;IT010015069;0102453;1;9123
27.09.2017;IT010015069;0101339;1;5829
27.09.2017;IT010015070;0101341;1;4731
27.09.2017;IT010015070;0111515;1;1319
27.09.2017;IT010015071;0101330;1;6529
27.09.2017;IT010015071;0101339;2;5829
27.09.2017;IT010015072;0101329;1;8273
27.09.2017;IT010015072;0101330;1;6529
27.09.2017;IT010015073;0101341;1;4731
27.09.2017;IT010015073;0111513;1;2976
28.09.2017;IT010015074;0102439;1;16241
28.09.2017;IT010015075;0102453;1;9123
28.09.2017;IT010015075;0102447;1;2989
28.09.2017;IT010015075;0102447;1;2989
28.09.2017;IT010015076;0102448;1;2989
28.09.2017;IT010015077;0110488;1;832
28.09.2017;IT010015077;0102439;1;16241
28.09.2017;IT010015078;0102432;1;5463
28.09.2017;IT010015078;0102437;1;2989
28.09.2017;IT010015078;0102438;1;3891
28.09.2017;IT010015079;0102442;1;2989
28.09.2017;IT010015079;0102443;2;3891
28.09.2017;IT010015080;0102446;1;2989
28.09.2017;IT010015080;0102436;1;3891
28.09.2017;IT010015080;0102439;1;16241
28.09.2017;IT010015081;0102442;1;2989
28.09.2017;IT010015081;0102444;1;5984
28.09.2017;IT010015082;0102452;2;2989
28.09.2017;IT010015082;0102453;1;9123
28.09.2017;IT010015082;0102469;1;5428
28.09.2017;IT010015083;0102470;1;5428
28.09.2017;IT010015083;0102426;2;3891
28.09.2017;IT010015084;0102440;2;9592
28.09.2017;IT010015085;0102454;2;5984
28.09.2017;IT010015086;0102461;1;2370
28.09.2017;IT010015086;0102467;1;3158
28.09.2017;IT010015087;0102474;1;23969
29.09.2017;IT010015088;0102311;1;2506
29.09.2017;IT010015088;0102306;2;2169
29.09.2017;IT010015089;0102307;1;2169
29.09.2017;IT010015089;0102309;1;2169
29.09.2017;IT010015090;0102310;1;2169
29.09.2017;IT010015091;0102439;2;16241
29.09.2017;IT010015091;0102436;1;3891
29.09.2017;IT010015091;0102442;2;2989
29.09.2017;IT010015092;0102453;1;9123
29.09.2017;IT010015093;0102328;1;2179
29.09.2017;IT010015093;0102313;1;2506
29.09.2017;IT010015093;0102328;1;2179
29.09.2017;IT010015093;0102332;1;2179
29.09.2017;IT010015094;0102419;1;5428
29.09.2017;IT010015094;0102425;1;3891
29.09.2017;IT010015095;0102431;1;3891
29.09.2017;IT010015095;0102438;1;3891
29.09.2017;IT010015096;0102446;1;2989
29.09.2017;IT010015096;0102447;1;2989
29.09.2017;IT010015097;0102452;1;2989
29.09.2017;IT010015097;0102474;1;23969
29.09.2017;IT010015098;0102317;1;2932
01.10.2017;IT010015099;0102310;1;2189
01.10.2017;IT010015099;0102306;1;2189
01.10.2017;IT010015099;0100636;1;6589
01.10.2017;IT010015100;0101041;1;1979
01.10.2017;IT010015100;0105736;1;2643
01.10.2017;IT010015101;0105755;1;582
01.10.2017;IT010015102;0105757;1;2643
01.10.2017;IT010015102;0105759;1;1012
01.10.2017;IT010015103;0100597;2;2948
01.10.2017;IT010015103;0100649;2;1099
01.10.2017;IT010015104;0102397;2;48384
01.10.2017;IT010015105;0102483;1;1920
01.10.2017;IT010015105;0102484;1;1920
01.10.2017;IT010015105;0105736;1;2643
01.10.2017;IT010015105;0105755;1;582
01.10.2017;IT010015105;0110145;1;2914
01.10.2017;IT010015106;0102311;1;2529
01.10.2017;IT010015106;0102330;1;2199
01.10.2017;IT010015107;0100595;1;1539
01.10.2017;IT010015108;0102381;1;8690
01.10.2017;IT010015108;0102382;1;8690
01.10.2017;IT010015109;0102493;2;1419
01.10.2017;IT010015109;0110144;1;1649
01.10.2017;IT010015110;0101326;1;6819
01.10.2017;IT010015110;0101329;1;8349
01.10.2017;IT010015111;0102311;2;2529
01.10.2017;IT010015111;0102312;2;4169
01.10.2017;IT010015111;0109013;1;1099
01.10.2017;IT010015112;0101329;2;8349
01.10.2017;IT010015113;0110140;1;395
01.10.2017;IT010015113;0110141;1;2199
01.10.2017;IT010015113;0102310;1;2189
01.10.2017;IT010015114;0102313;1;2529
01.10.2017;IT010015115;0102334;2;2529
02.10.2017;IT010015115;0110496;1;1320
02.10.2017;IT010015115;0101326;1;6819
02.10.2017;IT010015115;0101330;1;6589
02.10.2017;IT010015116;0102454;1;6039
02.10.2017;IT010015116;0101336;1;14606
02.10.2017;IT010015116;0102436;1;3927
02.10.2017;IT010015117;0102440;1;9680
02.10.2017;IT010015117;0102442;1;3016
02.10.2017;IT010015117;0102454;1;6039
02.10.2017;IT010015118;0102467;1;3187
02.10.2017;IT010015119;0102440;1;9680
02.10.2017;IT010015119;0102444;1;6039
02.10.2017;IT010015119;0102416;1;5478
02.10.2017;IT010015120;0102421;1;5513
02.10.2017;IT010015120;0102427;1;5513
02.10.2017;IT010015121;0102436;1;3927
02.10.2017;IT010015121;0102439;1;16390
02.10.2017;IT010015122;0102442;1;3016
02.10.2017;IT010015122;0102447;1;3016
02.10.2017;IT010015123;0102453;2;9207
02.10.2017;IT010015123;0102467;1;3187
02.10.2017;IT010015123;0101329;1;8349
02.10.2017;IT010015124;0102439;1;16390
02.10.2017;IT010015125;0102447;1;3016
02.10.2017;IT010015125;0102453;1;9207
02.10.2017;IT010015125;0102469;1;5478
02.10.2017;IT010015126;0102471;1;5478
02.10.2017;IT010015126;0100595;1;1539
02.10.2017;IT010015127;0100634;1;2412
02.10.2017;IT010015127;0102398;1;48384
02.10.2017;IT010015128;0102480;1;1419
02.10.2017;IT010015128;0102482;1;1920
02.10.2017;IT010015129;0102485;1;463
02.10.2017;IT010015130;0102491;1;1370
02.10.2017;IT010015131;0102549;1;510
02.10.2017;IT010015131;0105734;2;582
02.10.2017;IT010015132;0105736;1;2643
02.10.2017;IT010015133;0105743;1;549
02.10.2017;IT010015134;0105747;1;770
02.10.2017;IT010015135;0109013;2;1099
02.10.2017;IT010015135;0102317;2;2959
02.10.2017;IT010015136;0102325;1;2164
02.10.2017;IT010015137;0102331;1;2199
02.10.2017;IT010015137;0101339;1;5883
03.10.2017;IT010015138;0102338;1;2189
03.10.2017;IT010015138;0101330;1;6589
03.10.2017;IT010015138;0101336;1;14606
03.10.2017;IT010015139;0101339;1;5883
03.10.2017;IT010015140;0111512;1;4367
03.10.2017;IT010015140;0111515;1;1331
03.10.2017;IT010015140;0102334;1;2529
03.10.2017;IT010015140;0102416;1;5478
03.10.2017;IT010015141;0102421;1;5513
03.10.2017;IT010015141;0102436;1;3927
03.10.2017;IT010015142;0102438;1;3927
03.10.2017;IT010015143;0102439;1;16390
03.10.2017;IT010015144;0102440;1;9680
03.10.2017;IT010015145;0102442;2;3016
03.10.2017;IT010015145;0102444;2;6039
03.10.2017;IT010015146;0102446;2;3016
03.10.2017;IT010015147;0102447;2;3016
03.10.2017;IT010015147;0102453;1;9207
03.10.2017;IT010015148;0102454;1;6039
03.10.2017;IT010015148;0102459;1;5478
03.10.2017;IT010015149;0102460;2;5478
03.10.2017;IT010015149;0102461;1;2391
03.10.2017;IT010015150;0102465;1;5478
03.10.2017;IT010015150;0102474;2;24189
03.10.2017;IT010015151;0100636;1;6589
03.10.2017;IT010015151;0101041;1;1979
03.10.2017;IT010015152;0102310;1;2189
03.10.2017;IT010015153;0102313;1;2529
04.10.2017;IT010015153;0102310;1;2189
04.10.2017;IT010015153;0102311;1;2529
04.10.2017;IT010015154;0102330;1;2199
04.10.2017;IT010015154;0100592;1;4949
04.10.2017;IT010015154;0100597;1;2948
04.10.2017;IT010015155;0101041;2;1979
04.10.2017;IT010015155;0102482;1;1920
04.10.2017;IT010015155;0102484;2;1920
04.10.2017;IT010015156;0105755;1;582
04.10.2017;IT010015156;0105757;1;2643
04.10.2017;IT010015157;0105759;1;1012
04.10.2017;IT010015158;0109013;1;1099
04.10.2017;IT010015159;0110142;1;1429
04.10.2017;IT010015159;0101326;1;6819
04.10.2017;IT010015160;0101336;1;14606
04.10.2017;IT010015161;0101337;1;8732
04.10.2017;IT010015162;0101332;1;12638
04.10.2017;IT010015162;0102416;1;5478
04.10.2017;IT010015162;0102421;1;5513
04.10.2017;IT010015163;0102427;1;5513
04.10.2017;IT010015163;0102436;1;3927
04.10.2017;IT010015164;0102437;2;3016
04.10.2017;IT010015164;0102439;2;16390
04.10.2017;IT010015165;0102442;1;3016
04.10.2017;IT010015165;0102447;1;3016
04.10.2017;IT010015165;0102448;1;3016
04.10.2017;IT010015166;0102459;2;5478
04.10.2017;IT010015166;0102460;1;5478
04.10.2017;IT010015167;0102465;1;5478
04.10.2017;IT010015167;0102467;2;3187
04.10.2017;IT010015168;0102474;1;24189
04.10.2017;IT010015169;0100597;1;2948
04.10.2017;IT010015169;0101326;1;6819
04.10.2017;IT010015170;0101330;1;6589
04.10.2017;IT010015171;0101336;1;14606
04.10.2017;IT010015171;0101339;1;5883
04.10.2017;IT010015171;0102341;1;1098
04.10.2017;IT010015172;0102436;1;3927
04.10.2017;IT010015173;0102438;1;3927
04.10.2017;IT010015173;0102439;1;16390
04.10.2017;IT010015174;0102442;1;3016
04.10.2017;IT010015175;0102443;1;3927
04.10.2017;IT010015175;0102447;1;3016
04.10.2017;IT010015176;0102452;1;3016
04.10.2017;IT010015176;0102453;1;9207
04.10.2017;IT010015177;0102469;1;5478
04.10.2017;IT010015178;0102471;1;5478
04.10.2017;IT010015179;0111513;1;3003
05.10.2017;IT010015179;0102306;1;2189
05.10.2017;IT010015179;0102311;1;2529
05.10.2017;IT010015179;0102312;1;4169
05.10.2017;IT010015179;0102317;1;2959
05.10.2017;IT010015180;0102325;1;2164
05.10.2017;IT010015181;0102331;1;2199
05.10.2017;IT010015181;0100595;1;1539
05.10.2017;IT010015182;0100597;1;2948
05.10.2017;IT010015183;0100634;1;2412
05.10.2017;IT010015183;0102341;1;1098
05.10.2017;IT010015184;0102398;1;48384
05.10.2017;IT010015185;0102480;2;1419
05.10.2017;IT010015185;0102482;1;1920
05.10.2017;IT010015185;0102485;1;463
05.10.2017;IT010015185;0102491;1;1370
05.10.2017;IT010015186;0102549;1;510
05.10.2017;IT010015187;0105734;1;582
05.10.2017;IT010015187;0105736;1;2643
05.10.2017;IT010015187;0105743;1;549
05.10.2017;IT010015187;0105747;1;770
05.10.2017;IT010015188;0109013;1;1099
05.10.2017;IT010015188;0102453;1;9207
05.10.2017;IT010015189;0100597;1;2948
05.10.2017;IT010015190;0100649;2;1099
05.10.2017;IT010015191;0102397;1;48384
05.10.2017;IT010015191;0102483;1;1920
05.10.2017;IT010015192;0102484;1;1920
05.10.2017;IT010015192;0105736;1;2643
05.10.2017;IT010015193;0105755;1;582
05.10.2017;IT010015193;0110145;1;2914
06.10.2017;IT010015194;0102398;2;48384
06.10.2017;IT010015194;0105734;2;582
06.10.2017;IT010015194;0105736;1;2643
06.10.2017;IT010015195;0105743;1;549
06.10.2017;IT010015196;0105747;1;770
06.10.2017;IT010015197;0100634;1;2412
06.10.2017;IT010015197;0101326;1;6819
06.10.2017;IT010015198;0101330;1;6589
06.10.2017;IT010015199;0101336;1;14606
06.10.2017;IT010015199;0101339;2;5883
06.10.2017;IT010015200;0100595;1;1539
06.10.2017;IT010015200;0102381;1;8690
06.10.2017;IT010015201;0102382;1;8690
06.10.2017;IT010015202;0102493;2;1419
06.10.2017;IT010015203;0105757;1;2643
06.10.2017;IT010015203;0105759;1;1012
06.10.2017;IT010015204;0110140;1;395
06.10.2017;IT010015205;0110141;1;2199
06.10.2017;IT010015205;0110144;1;1649
06.10.2017;IT010015206;0102440;1;9680
06.10.2017;IT010015206;0101041;1;1979
06.10.2017;IT010015206;0102333;1;2199
06.10.2017;IT010015207;0102478;1;510
06.10.2017;IT010015207;0105755;1;582
06.10.2017;IT010015208;0105759;1;1012
06.10.2017;IT010015208;0105736;2;2643
06.10.2017;IT010015209;0105755;1;582
06.10.2017;IT010015209;0102454;1;6039
06.10.2017;IT010015210;0102467;1;3187
06.10.2017;IT010015210;0101329;1;8349
06.10.2017;IT010015210;0100597;1;2948
06.10.2017;IT010015211;0102341;1;1098
06.10.2017;IT010015212;0102482;1;1920
06.10.2017;IT010015212;0102485;2;463
06.10.2017;IT010015213;0102491;1;1370
06.10.2017;IT010015213;0102549;1;510
06.10.2017;IT010015213;0102306;1;2189
06.10.2017;IT010015213;0102311;1;2529
06.10.2017;IT010015214;0102312;1;4169
06.10.2017;IT010015214;0102317;2;2959
06.10.2017;IT010015215;0101326;1;6819
06.10.2017;IT010015215;0101330;1;6589
06.10.2017;IT010015215;0101336;1;14606
06.10.2017;IT010015216;0101339;1;5883
06.10.2017;IT010015216;0102438;2;3927
06.10.2017;IT010015216;0102442;2;3016
06.10.2017;IT010015217;0102443;1;3927
06.10.2017;IT010015217;0102447;1;3016
06.10.2017;IT010015217;0102452;1;3016
06.10.2017;IT010015218;0102469;1;5478
06.10.2017;IT010015218;0102471;1;5478
06.10.2017;IT010015219;0111513;1;3003
06.10.2017;IT010015220;0102325;1;2164
06.10.2017;IT010015221;0102331;1;2199
06.10.2017;IT010015221;0102436;1;3927
06.10.2017;IT010015222;0102439;1;16390
06.10.2017;IT010015223;0102453;1;9207
06.10.2017;IT010015223;0100595;1;1539
06.10.2017;IT010015223;0109013;1;1099
06.10.2017;IT010015224;0102480;1;1419
07.10.2017;IT010015224;0102436;2;3927
07.10.2017;IT010015225;0102438;1;3927
07.10.2017;IT010015225;0102442;1;3016
07.10.2017;IT010015225;0102443;1;3927
07.10.2017;IT010015226;0102447;1;3016
07.10.2017;IT010015226;0102452;1;3016
07.10.2017;IT010015227;0102469;1;5478
07.10.2017;IT010015227;0102471;1;5478
07.10.2017;IT010015228;0101326;1;6819
07.10.2017;IT010015229;0101330;2;6589
07.10.2017;IT010015230;0101336;1;14606
07.10.2017;IT010015230;0101339;1;5883
07.10.2017;IT010015231;0111513;1;3003
07.10.2017;IT010015232;0102436;1;3927
07.10.2017;IT010015232;0102439;1;16390
07.10.2017;IT010015233;0102447;1;3016
07.10.2017;IT010015234;0102453;1;9207
07.10.2017;IT010015234;0102416;1;5478
07.10.2017;IT010015234;0102467;1;3187
07.10.2017;IT010015234;0102439;1;16390
07.10.2017;IT010015235;0102436;1;3927
07.10.2017;IT010015235;0102421;1;5513
07.10.2017;IT010015235;0102427;1;5513
07.10.2017;IT010015236;0101326;1;6819
07.10.2017;IT010015237;0101329;1;8349
07.10.2017;IT010015237;0102440;1;9680
07.10.2017;IT010015237;0102444;1;6039
07.10.2017;IT010015238;0102454;1;6039
07.10.2017;IT010015239;0102442;1;3016
07.10.2017;IT010015239;0102453;1;9207
07.10.2017;IT010015239;0102439;1;16390
07.10.2017;IT010015239;0102442;1;3016
07.10.2017;IT010015239;0102453;1;9207
08.10.2017;IT010015240;0102436;1;3927
08.10.2017;IT010015240;0102439;1;16390
08.10.2017;IT010015241;0102440;1;9680
08.10.2017;IT010015242;0102442;1;3016
08.10.2017;IT010015242;0102447;1;3016
08.10.2017;IT010015242;0102453;1;9207
08.10.2017;IT010015243;0102454;1;6039
08.10.2017;IT010015244;0102467;1;3187
08.10.2017;IT010015244;0102469;1;5478
08.10.2017;IT010015244;0102471;1;5478
08.10.2017;IT010015245;0100595;1;1539
08.10.2017;IT010015245;0100636;1;6589
08.10.2017;IT010015245;0101041;1;1979
08.10.2017;IT010015245;0102381;1;8690
08.10.2017;IT010015246;0102382;1;8690
08.10.2017;IT010015246;0102493;1;1419
08.10.2017;IT010015247;0105736;1;2643
08.10.2017;IT010015247;0105755;1;582
08.10.2017;IT010015248;0105757;1;2643
08.10.2017;IT010015248;0105759;1;1012
08.10.2017;IT010015249;0110140;1;395
08.10.2017;IT010015249;0110141;1;2199
08.10.2017;IT010015250;0110144;1;1649
08.10.2017;IT010015250;0101329;1;8349
08.10.2017;IT010015250;0101330;1;6589
08.10.2017;IT010015251;0101326;1;6819
08.10.2017;IT010015251;0101336;2;14606
08.10.2017;IT010015252;0101339;1;5883
08.10.2017;IT010015253;0102310;1;2189
08.10.2017;IT010015253;0102313;1;2529
08.10.2017;IT010015254;0102334;1;2529
08.10.2017;IT010015254;0101332;1;12638
08.10.2017;IT010015255;0102439;1;16390
08.10.2017;IT010015256;0102444;2;6039
08.10.2017;IT010015256;0102453;2;9207
08.10.2017;IT010015256;0102461;2;2391
08.10.2017;IT010015257;0102474;1;24189
08.10.2017;IT010015257;0101041;1;1979
08.10.2017;IT010015258;0101332;1;12638
08.10.2017;IT010015258;0102333;1;2199
08.10.2017;IT010015259;0102439;1;16390
08.10.2017;IT010015259;0102444;1;6039
08.10.2017;IT010015260;0102453;1;9207
08.10.2017;IT010015261;0102461;1;2391
08.10.2017;IT010015261;0102474;1;24189
08.10.2017;IT010015261;0102478;1;510
08.10.2017;IT010015262;0105755;1;582
08.10.2017;IT010015262;0105759;1;1012
08.10.2017;IT010015262;0102310;1;2189
08.10.2017;IT010015263;0102341;1;1098
08.10.2017;IT010015264;0102492;1;1419
08.10.2017;IT010015264;0102493;1;1419
08.10.2017;IT010015265;0110145;1;2914
08.10.2017;IT010015265;0101329;2;8349
08.10.2017;IT010015265;0102439;1;16390
08.10.2017;IT010015265;0102453;1;9207
08.10.2017;IT010015266;0102469;1;5478
08.10.2017;IT010015266;0102470;1;5478
08.10.2017;IT010015266;0102471;2;5478
09.10.2017;IT010015267;0100598;1;1264
09.10.2017;IT010015268;0100649;1;1099
09.10.2017;IT010015268;0101041;1;1979
09.10.2017;IT010015269;0105735;1;1979
09.10.2017;IT010015269;0105736;1;2643
09.10.2017;IT010015269;0105755;1;582
09.10.2017;IT010015270;0105757;1;2643
09.10.2017;IT010015270;0110134;1;418
09.10.2017;IT010015271;0110142;1;1429
09.10.2017;IT010015272;0110145;1;2914
09.10.2017;IT010015272;0101041;1;1979
09.10.2017;IT010015272;0101332;2;12638
09.10.2017;IT010015272;0102333;1;2199
09.10.2017;IT010015273;0102439;1;16390
09.10.2017;IT010015274;0102444;1;6039
09.10.2017;IT010015275;0102478;1;510
09.10.2017;IT010015275;0105755;1;582
09.10.2017;IT010015276;0105759;1;1012
09.10.2017;IT010015276;0102312;2;4169
09.10.2017;IT010015277;0102313;1;2529
09.10.2017;IT010015277;0102317;2;2959
09.10.2017;IT010015278;0102378;1;48384
09.10.2017;IT010015279;0100595;2;1539
09.10.2017;IT010015279;0100597;1;2948
09.10.2017;IT010015279;0102377;1;48384
09.10.2017;IT010015280;0102381;2;8690
09.10.2017;IT010015281;0102397;1;48384
09.10.2017;IT010015281;0102492;1;1419
09.10.2017;IT010015281;0102493;1;1419
09.10.2017;IT010015282;0102549;2;510
09.10.2017;IT010015283;0102584;1;1920
09.10.2017;IT010015283;0102722;1;1419
09.10.2017;IT010015284;0102723;1;463
09.10.2017;IT010015285;0102453;1;9207
09.10.2017;IT010015285;0102461;1;2391
09.10.2017;IT010015286;0102474;1;24189
09.10.2017;IT010015287;0110488;1;839
09.10.2017;IT010015287;0102306;1;2189
09.10.2017;IT010015287;0102307;2;2189
09.10.2017;IT010015288;0102309;1;2189
09.10.2017;IT010015288;0102310;2;2189
09.10.2017;IT010015288;0102382;1;8690
09.10.2017;IT010015288;0102383;1;8690
09.10.2017;IT010015289;0102477;1;510
09.10.2017;IT010015289;0102478;1;510
09.10.2017;IT010015290;0102480;1;1419
09.10.2017;IT010015290;0102481;1;1920
09.10.2017;IT010015291;0102483;1;1920
09.10.2017;IT010015291;0102484;1;1920
09.10.2017;IT010015292;0102486;1;463
09.10.2017;IT010015292;0102488;1;1920
09.10.2017;IT010015293;0100595;1;1539
09.10.2017;IT010015294;0101041;2;1979
09.10.2017;IT010015295;0102319;1;2189
09.10.2017;IT010015295;0102328;2;2199
09.10.2017;IT010015295;0102329;1;2199
09.10.2017;IT010015296;0102330;1;2199
